Client Code,TradeDate,Segment,ScripName,ScripCode,Strike Price,ExpiryDate,ISIN,BuyQty,BuyPrice,BuyAmount,SellQty,SellPrice,SellAmount,Ord,
105629,11/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,850.00,1700.00,0,0.00,0.00,11000,
105629,12/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,814.00,814.00,0,0.00,0.00,11000,
105629,12/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,5,810.00,4050.00,0,0.00,0.00,11000,
105629,12/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,5,790.00,3950.00,0,0.00,0.00,11000,
105629,14/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,9,731.50,6583.50,0,0.00,0.00,11000,
105629,14/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,731.50,731.50,0,0.00,0.00,11000,
105629,17/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,765.00,765.00,0,0.00,0.00,11000,
105629,17/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,5,744.00,3720.00,0,0.00,0.00,11000,
105629,17/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,740.00,1480.00,0,0.00,0.00,11000,
105629,19/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,762.00,762.00,0,0.00,0.00,11000,
105629,19/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,4,759.00,3036.00,0,0.00,0.00,11000,
105629,20/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,3,760.00,2280.00,0,0.00,0.00,11000,
105629,01/07/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,1086.70,2173.40,0,0.00,0.00,11000,
105629,02/07/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,1190.00,2380.00,0,0.00,0.00,11000,
105629,07/07/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,1140.00,2280.00,0,0.00,0.00,11000,
105629,23/07/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1400.00,1400.00,0,0.00,0.00,11000,
105629,29/07/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1350.00,1350.00,0,0.00,0.00,11000,
105629,04/08/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1355.00,1355.00,0,0.00,0.00,11000,
105629,10/08/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1400.00,1400.00,0,0.00,0.00,11000,
105629,11/08/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1335.00,1335.00,0,0.00,0.00,11000,
105629,21/09/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1452.00,1452.00,0,0.00,0.00,11000,
105629,07/10/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1380.00,1380.00,0,0.00,0.00,1633577,
105629,11/10/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1387.00,1387.00,0,0.00,0.00,1633922,
105629,14/10/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1410.00,1410.00,0,0.00,0.00,1634182,
105629,22/10/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1320.00,1320.00,0,0.00,0.00,1634873,
105629,25/10/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1290.00,1290.00,0,0.00,0.00,1635132,
105629,27/10/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,0,0.00,0.00,1,1557.60,1557.60,,
105629,03/11/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1230.00,1230.00,0,0.00,0.00,1635910,
105629,18/11/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1260.00,1260.00,0,0.00,0.00,1637206,
105629,20/12/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1199.00,1199.00,0,0.00,0.00,11000,
105629,05/01/2022,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1320.00,1320.00,0,0.00,0.00,1641357,
105629,08/02/2022,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1090.00,1090.00,0,0.00,0.00,1644301,
105629,21/04/2022,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,1020.00,1020.00,0,0.00,0.00,1650511,
105629,22/07/2020,CASH,HATHWAY CABLE & DATACOM LTD,,0,,INE982F01036,26,53.50,1391.00,0,0.00,0.00,11000,
105629,22/07/2020,CASH,HATHWAY CABLE & DATACOM LTD,,0,,INE982F01036,24,53.50,1284.00,0,0.00,0.00,11000,
105629,12/10/2020,CASH,HATHWAY CABLE & DATACOM LTD,,0,,INE982F01036,0,0.00,0.00,25,33.20,830.00,11000,
105629,17/02/2021,CASH,HATHWAY CABLE & DATACOM LTD,,0,,INE982F01036,0,0.00,0.00,25,30.00,750.00,11000,
105629,14/07/2020,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,5,577.75,2888.75,0,0.00,0.00,11000,
105629,10/08/2020,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,3,610.00,1830.00,0,0.00,0.00,11000,
105629,17/02/2021,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,1,1194.00,1194.00,0,0.00,0.00,11000,
105629,23/02/2021,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,1,1129.00,1129.00,0,0.00,0.00,11000,
105629,15/03/2021,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,1,1097.00,1097.00,0,0.00,0.00,11000,
105629,17/03/2021,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,1,1066.00,1066.00,0,0.00,0.00,11000,
105629,20/09/2021,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,1,1401.40,1401.40,0,0.00,0.00,11000,
105629,08/10/2021,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,1,1374.00,1374.00,0,0.00,0.00,1633676,
105629,21/10/2021,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,1,1305.00,1305.00,0,0.00,0.00,1634787,
105629,21/10/2021,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,1,1265.00,1265.00,0,0.00,0.00,1634787,
105629,19/12/2023,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,0,0.00,0.00,10,1356.00,13560.00,11000,
105629,27/12/2023,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,0,0.00,0.00,1,1362.00,1362.00,11000,
105629,27/12/2023,CASH,HAVELLS INDIA LTD.,,0,,INE176B01034,0,0.00,0.00,5,1362.00,6810.00,11000,
105629,21/07/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,5,649.00,3245.00,0,0.00,0.00,1595302,
105629,28/07/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,0,0.00,0.00,5,703.00,3515.00,11000,
105629,25/08/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,2,700.00,1400.00,0,0.00,0.00,1598326,
105629,31/08/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,690.00,690.00,0,0.00,0.00,1598865,
105629,01/09/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,695.00,695.00,0,0.00,0.00,1598931,
105629,04/09/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,694.00,694.00,0,0.00,0.00,1599190,
105629,21/09/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,834.45,834.45,0,0.00,0.00,1600659,
105629,30/09/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,812.90,812.90,0,0.00,0.00,11000,
105629,12/10/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,860.00,860.00,0,0.00,0.00,11000,
105629,14/10/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,888.00,888.00,0,0.00,0.00,1602646,
105629,15/10/2020,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,855.00,855.00,0,0.00,0.00,1602731,
105629,10/02/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,950.00,950.00,0,0.00,0.00,11000,
105629,25/03/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,960.85,960.85,0,0.00,0.00,11000,
105629,13/04/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,984.00,984.00,0,0.00,0.00,11000,
105629,20/04/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,960.00,960.00,0,0.00,0.00,11000,
105629,26/04/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,928.00,928.00,0,0.00,0.00,11000,
105629,30/04/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,900.00,900.00,0,0.00,0.00,11000,
105629,02/06/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,944.50,944.50,0,0.00,0.00,11000,
105629,28/06/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,985.00,985.00,0,0.00,0.00,11000,
105629,06/08/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1060.00,1060.00,0,0.00,0.00,11000,
105629,06/08/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1049.00,1049.00,0,0.00,0.00,11000,
105629,18/10/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1220.00,1220.00,0,0.00,0.00,11000,
105629,18/11/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1118.00,1118.00,0,0.00,0.00,11000,
105629,31/12/2021,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1317.30,1317.30,0,0.00,0.00,11000,
105629,05/01/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1309.00,1309.00,0,0.00,0.00,11000,
105629,17/01/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1256.00,1256.00,0,0.00,0.00,11000,
105629,18/01/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1220.00,1220.00,0,0.00,0.00,11000,
105629,21/01/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1169.00,1169.00,0,0.00,0.00,11000,
105629,25/01/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1139.00,1139.00,0,0.00,0.00,11000,
105629,07/04/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1169.00,1169.00,0,0.00,0.00,11000,
105629,08/04/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1168.00,1168.00,0,0.00,0.00,11000,
105629,23/05/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1028.00,1028.00,0,0.00,0.00,11000,
105629,24/05/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,2,991.60,1983.20,0,0.00,0.00,11000,
105629,15/07/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,2,890.00,1780.00,0,0.00,0.00,11000,
105629,01/09/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,924.00,924.00,0,0.00,0.00,11000,
105629,16/09/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,2,894.50,1789.00,0,0.00,0.00,11000,
105629,30/11/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,2,1123.90,2247.80,0,0.00,0.00,11000,
105629,09/12/2022,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1026.00,1026.00,0,0.00,0.00,11000,
105629,10/05/2023,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1079.00,1079.00,0,0.00,0.00,1683709,
105629,10/05/2023,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1079.00,1079.00,0,0.00,0.00,1683709,
105629,10/05/2023,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,1,1079.00,1079.00,0,0.00,0.00,1683709,
105629,15/05/2023,CASH,HCL TECHNOLOGIES LTD.,,0,,INE860A01027,2,1100.00,2200.00,0,0.00,0.00,1684134,
105629,29/07/2020,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1076.00,1076.00,0,0.00,0.00,11000,
105629,29/07/2020,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1060.00,1060.00,0,0.00,0.00,11000,
105629,30/07/2020,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1060.00,1060.00,0,0.00,0.00,11000,
105629,31/07/2020,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1030.00,1030.00,0,0.00,0.00,11000,
105629,07/12/2020,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1368.00,1368.00,0,0.00,0.00,11000,
105629,11/12/2020,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1379.75,1379.75,0,0.00,0.00,11000,
105629,23/12/2020,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1367.00,1367.00,0,0.00,0.00,11000,
105629,17/12/2021,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1470.00,1470.00,0,0.00,0.00,11000,
105629,20/12/2021,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1425.00,1425.00,0,0.00,0.00,11000,
105629,19/05/2022,CASH,HDFC BANK LTD.,,0,,INE040A01034,1,1289.00,1289.00,0,0.00,0.00,11000,
105629,20/10/2020,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,1,569.00,569.00,0,0.00,0.00,1603164,
105629,20/10/2020,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,1,570.00,570.00,0,0.00,0.00,1603164,
105629,27/10/2020,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,2,589.00,1178.00,0,0.00,0.00,11000,
105629,30/10/2020,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,1,587.50,587.50,0,0.00,0.00,1604028,
105629,06/11/2020,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,1,590.00,590.00,0,0.00,0.00,11000,
105629,02/12/2020,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,1,638.00,638.00,0,0.00,0.00,11000,
105629,03/12/2020,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,1,640.00,640.00,0,0.00,0.00,11000,
105629,21/12/2020,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,1,650.00,650.00,0,0.00,0.00,11000,
105629,07/01/2021,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,1,710.00,710.00,0,0.00,0.00,11000,
105629,21/10/2021,CASH,HDFC LIFE INSURANCE COMPANY LI,,0,,INE795G01014,0,0.00,0.00,10,707.00,7070.00,11000,
105629,12/04/2022,CASH,HERO MOTOCORP LTD.,,0,,INE158A01026,0,0.00,0.00,3,2292.00,6876.00,11000,
105629,22/06/2023,CASH,Hindustan Aeronautics Limited,,0,,INE066F01020,1,3770.00,3770.00,0,0.00,0.00,11000,
105629,22/06/2023,CASH,Hindustan Aeronautics Limited,,0,,INE066F01020,2,3772.00,7544.00,0,0.00,0.00,11000,
105629,22/06/2023,CASH,Hindustan Aeronautics Limited,,0,,INE066F01020,2,3765.00,7530.00,0,0.00,0.00,11000,
105629,29/12/2021,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2305.00,2305.00,0,0.00,0.00,11000,
105629,23/03/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,1985.00,1985.00,0,0.00,0.00,11000,
105629,12/05/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2140.00,2140.00,0,0.00,0.00,11000,
105629,23/05/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2375.00,2375.00,0,0.00,0.00,11000,
105629,24/05/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2320.00,2320.00,0,0.00,0.00,11000,
105629,26/05/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2277.90,2277.90,0,0.00,0.00,11000,
105629,03/06/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2270.00,2270.00,0,0.00,0.00,11000,
105629,09/06/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2200.00,2200.00,0,0.00,0.00,11000,
105629,26/07/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2580.00,2580.00,0,0.00,0.00,11000,
105629,01/08/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,1,2585.00,2585.00,0,0.00,0.00,11000,
105629,26/08/2022,CASH,HINDUSTAN UNILEVER LTD.,,0,,INE030A01027,2,2573.00,5146.00,0,0.00,0.00,11000,
105629,20/08/2020,CASH,ICICI BANK LTD.,,0,,INE090A01021,5,363.00,1815.00,0,0.00,0.00,11000,
105629,04/09/2020,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,370.00,370.00,0,0.00,0.00,11000,
105629,14/09/2020,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,363.00,363.00,0,0.00,0.00,11000,
105629,21/12/2020,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,508.00,508.00,0,0.00,0.00,11000,
105629,07/01/2021,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,544.00,544.00,0,0.00,0.00,11000,
105629,27/01/2021,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,522.50,522.50,0,0.00,0.00,11000,
105629,26/02/2021,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,607.00,607.00,0,0.00,0.00,11000,
105629,16/03/2021,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,595.00,595.00,0,0.00,0.00,11000,
105629,17/12/2021,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,728.00,1456.00,0,0.00,0.00,11000,
105629,20/12/2021,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,710.00,1420.00,0,0.00,0.00,11000,
105629,06/04/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,736.50,736.50,0,0.00,0.00,11000,
105629,19/05/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,688.00,688.00,0,0.00,0.00,11000,
105629,17/06/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,684.50,1369.00,0,0.00,0.00,11000,
105629,24/08/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,868.00,868.00,0,0.00,0.00,11000,
105629,29/08/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,855.00,855.00,0,0.00,0.00,11000,
105629,19/09/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,901.00,901.00,0,0.00,0.00,11000,
105629,23/09/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,880.00,880.00,0,0.00,0.00,11000,
105629,23/09/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,883.00,883.00,0,0.00,0.00,11000,
105629,03/10/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,847.00,847.00,0,0.00,0.00,11000,
105629,14/12/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,925.00,1850.00,0,0.00,0.00,11000,
105629,16/12/2022,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,901.00,1802.00,0,0.00,0.00,11000,
105629,05/01/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,880.00,880.00,0,0.00,0.00,11000,
105629,09/01/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,875.00,875.00,0,0.00,0.00,11000,
105629,11/01/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,865.35,865.35,0,0.00,0.00,11000,
105629,25/01/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,856.00,1712.00,0,0.00,0.00,11000,
105629,27/01/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,816.00,1632.00,0,0.00,0.00,11000,
105629,27/01/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,818.00,1636.00,0,0.00,0.00,11000,
105629,24/05/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,3,950.00,2850.00,0,0.00,0.00,1684912,
105629,25/05/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,938.35,1876.70,0,0.00,0.00,1685006,
105629,15/06/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,927.00,1854.00,0,0.00,0.00,1686816,
105629,20/06/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,921.00,921.00,0,0.00,0.00,1687241,
105629,20/06/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,921.00,1842.00,0,0.00,0.00,1687241,
105629,22/06/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,2,932.00,1864.00,0,0.00,0.00,1687415,
105629,11/07/2023,CASH,ICICI BANK LTD.,,0,,INE090A01021,1,949.00,949.00,0,0.00,0.00,1689046,
105629,30/07/2020,CASH,ICICI Prudential Mutual Fund,,0,,INF109KC15I8,4,217.00,868.00,0,0.00,0.00,11000,
105629,30/07/2020,CASH,ICICI Prudential Mutual Fund,,0,,INF109KC15I8,1,217.00,217.00,0,0.00,0.00,11000,
105629,06/10/2020,CASH,ICICI Prudential Mutual Fund,,0,,INF109KC15I8,0,0.00,0.00,5,226.00,1130.00,11000,
105629,29/07/2020,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,50,28.05,1402.50,0,0.00,0.00,11000,
105629,30/07/2020,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,50,27.00,1350.00,0,0.00,0.00,11000,
105629,17/11/2020,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,30,33.80,1014.00,0,0.00,0.00,11000,
105629,10/12/2020,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,30,37.70,1131.00,0,0.00,0.00,11000,
105629,14/12/2020,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,40,37.50,1500.00,0,0.00,0.00,11000,
105629,01/02/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,46.30,926.00,0,0.00,0.00,11000,
105629,22/02/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,30,61.00,1830.00,0,0.00,0.00,11000,
105629,01/03/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,10,63.50,635.00,0,0.00,0.00,11000,
105629,15/03/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,10,65.00,650.00,0,0.00,0.00,11000,
105629,11/05/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,55.00,1100.00,0,0.00,0.00,11000,
105629,17/05/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,10,55.00,550.00,0,0.00,0.00,11000,
105629,18/05/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,10,56.70,567.00,0,0.00,0.00,11000,
105629,24/05/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,10,59.20,592.00,0,0.00,0.00,11000,
105629,26/05/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,10,57.80,578.00,0,0.00,0.00,11000,
105629,22/06/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,59.10,1182.00,0,0.00,0.00,11000,
105629,28/06/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,30,57.80,1734.00,0,0.00,0.00,11000,
105629,29/06/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,56.00,1120.00,0,0.00,0.00,11000,
105629,30/06/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,53.90,1078.00,0,0.00,0.00,11000,
105629,06/07/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,10,53.90,539.00,0,0.00,0.00,11000,
105629,15/07/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,53.40,1068.00,0,0.00,0.00,11000,
105629,19/07/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,52.60,1052.00,0,0.00,0.00,11000,
105629,28/07/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,30,50.75,1522.50,0,0.00,0.00,11000,
105629,27/12/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,10,47.00,470.00,0,0.00,0.00,11000,
105629,29/12/2021,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,47.45,949.00,0,0.00,0.00,11000,
105629,11/01/2022,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,50.00,1000.00,0,0.00,0.00,11000,
105629,28/03/2022,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,20,38.50,770.00,0,0.00,0.00,11000,
105629,15/12/2022,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,0,0.00,0.00,100,63.25,6325.00,11000,
105629,15/12/2022,CASH,IDFC FIRST BANK LIMITED,,0,,INE092T01019,0,0.00,0.00,100,63.25,6325.00,11000,
105629,12/11/2020,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,10,113.00,1130.00,0,0.00,0.00,11000,
105629,08/11/2021,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,213.00,1065.00,0,0.00,0.00,1636357,
105629,15/11/2021,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,216.00,1080.00,0,0.00,0.00,1636953,
105629,17/05/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,225.00,1125.00,0,0.00,0.00,1652762,
105629,18/08/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,275.00,1375.00,0,0.00,0.00,1660811,
105629,19/08/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,272.00,1360.00,0,0.00,0.00,11000,
105629,23/08/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,270.30,1351.50,0,0.00,0.00,11000,
105629,29/08/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,282.50,1412.50,0,0.00,0.00,1661760,
105629,07/09/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,2,307.00,614.00,0,0.00,0.00,11000,
105629,08/09/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,309.00,1545.00,0,0.00,0.00,1662627,
105629,16/09/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,320.70,1603.50,0,0.00,0.00,11000,
105629,19/09/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,320.00,1600.00,0,0.00,0.00,11000,
105629,26/09/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,310.00,1550.00,0,0.00,0.00,11000,
105629,13/10/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,313.00,1565.00,0,0.00,0.00,11000,
105629,13/10/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,314.00,1570.00,0,0.00,0.00,11000,
105629,14/10/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,309.00,1545.00,0,0.00,0.00,11000,
105629,16/11/2022,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,5,314.00,1570.00,0,0.00,0.00,11000,
105629,20/01/2023,CASH,INDIAN HOTELS CO.LTD.,,0,,INE053A01029,3,295.00,885.00,0,0.00,0.00,11000,
